MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,pS6_N,pCFOS_N,SYP_N,CaNA_N
361_14,0.11728459098562322,0.13182826232625905,0.5672972363464989,0.36368753712331225,0.26968631045373126,0.3905811814813539,0.5904161851277703,0.3326671121750554,0.6390698209180281,0.1292541258092092,0.12803144668184074,0.6500928945459035,0.6191386866763495,0.5807090341001502,0.3270764455669375,0.4024654289130225,0.5087731336760738,0.6164052750392317,0.7967941994851436,0.4382510265818473,0.12962928621941922,0.40852391728469484,0.4042103723381356,0.18417416425442382,0.23136758813270675,0.48972765499237014,0.7075263645712719,0.5427790560762314,0.7152451355492985,0.4292366857015095,0.43420416523765837,0.3039705960946161,0.06541745268572036,0.5360090992558448,0.21231871919207357,0.5720860229621155,0.5785708142418804,0.17673614737393795,0.4550403047892051,0.3763980718303537,0.3575425866359202,0.27785600320056464,0.41753178411848324,0.2288536595823193,0.29356651919203663,0.42334736851269084,0.6949876727094644,0.18517032629900299,0.27549560214148466,0.35238608380835756,0.04901881556196267,0.34725724279744147,0.5997982697409107,0.3234695537866946,0.32118244250121786,0.5380909711276601,0.09142983218412143,0.26155008110020217,0.3811836546530958,0.08415996908965306,0.349381016796251,0.3418228548851435,0.31095743547202026,0.5949480375944436,0.38883301457906394,0.41905714142632644,0.5621453167324901,0.3902925902728225,0.3234695537866946,0.3311219634815021,0.4578494088239392,0.8293989155203263
361_15,0.11023007278204774,0.14323586199727634,0.5617186390173831,0.3767037981446809,0.25999116927488375,0.4080352567278094,0.5460203872927742,0.33965575908850665,0.5532530957098658,0.1252211851306205,0.12681548609309545,0.6612793821221785,0.6159285517524387,0.5906944155863441,0.3608330378278327,0.3955850808685242,0.5166999481799709,0.5870193543750302,0.8053653840654742,0.4635456195636172,0.13427532495395844,0.3558021385996377,0.4378595984381125,0.1776654995514109,0.21146876061850772,0.4934214787242909,0.6910941622620035,0.5841339475757849,0.7104858226604831,0.38679130954274843,0.4297335179156302,0.32733451151293047,0.06082828168295801,0.530392557782772,0.23563559189774808,0.5886738294765832,0.5318412626278977,0.17968286133982292,0.47181902923729657,0.3935100588706486,0.3451524157440813,0.26647385749659197,0.4114725958140749,0.2346916817218797,0.24296471726580865,0.4237239227418871,0.6319970540286983,0.2896549936060144,0.27758895799425587,0.3728952233521359,0.04230867772202398,0.33109942557536765,0.7022657578174075,0.2981531950745938,0.3707923403178389,0.2725259274179498,0.09890253208077737,0.2803961844632442,0.35232558389951696,0.08466403603555542,0.395232243626331,0.4450182081914388,0.3092725347486507,0.5840044783568548,0.2256099077735827,0.41345453201107385,0.486953849939062,0.3945277163224763,0.2981531950745938,0.4671781465016938,0.3576261218986073,0.7343908191615105
363_1,0.2707183702775418,0.3564214804031057,0.5940599890951441,0.5340667883006579,0.35178329471467573,0.32348363980996325,0.4166613018711292,0.7011868546186334,0.6308056062529184,0.22463254500735638,0.27157145432218877,0.5757508979948105,0.7247759682842945,0.47690713197817525,0.43402695983285156,0.3999813167956109,0.5551308135573841,0.8501346741799014,0.8518711071386517,0.5143606486934823,0.2756891378896511,0.35121742738261963,0.22926377377774843,0.4788619854475664,0.3122175542826562,0.47824970769922215,0.6065179052984309,0.5081876544002336,0.734577072651615,0.25927764633181405,0.717834907954188,0.49672774800956954,0.05940010683265659,0.4735001421043847,0.15481035213200656,0.5587026212498482,0.5355908674148526,0.23948220009472088,0.44240860892366307,0.39469030939136385,0.17349711829426817,0.3832371687633948,0.32827142639646234,0.5045565937643425,0.5773660470699813,0.4411692081580959,0.7872429005335042,0.20241176262492222,0.8770113557350772,0.42286146277740655,0.22477628793854362,0.32557139257312234,0.6463030974633038,0.4417112056088689,0.5061274472411165,0.6149772611620797,0.3374535275690243,0.2252716301504527,0.5355507721491094,0.17197410647797495,0.34986942110608943,0.3209038190161687,0.475150995125165,0.6055459900542888,0.12546096039165233,0.40141389316805265,0.6614887640613805,0.2982821905028439,0.4417112056088689,0.1772548051258041,0.3652630132637086,0.6475921280849368
363_2,0.30244027767124876,0.3503584141613459,0.5943712134530141,0.500639010296749,0.34326700025222157,0.3459817207516346,0.40955656438522764,0.6898427965587526,0.6253178321407908,0.22117558048153282,0.2439014062931293,0.5699380018105326,0.7618738858436582,0.473225975690871,0.4162482723382396,0.38794207320355123,0.5391802880064409,0.8596055216611269,0.8372262666762634,0.5114269769447013,0.2560822459119173,0.35635156327839324,0.21751024392099216,0.45246227391529814,0.3062125226607203,0.5288406391522537,0.576430337676678,0.48907639260249913,0.730642283190194,0.23742022580925404,0.6805106915229951,0.46785216809459784,0.05620860116185408,0.46023741313338457,0.16255227388355176,0.5536243676531994,0.5086447571836279,0.2286977327234999,0.42266251981634506,0.392857040553944,0.16334809395147654,0.3898333349399719,0.3319086469059348,0.5105934860218998,0.5770455699752697,0.4935042029804345,0.7660541028296266,0.19823117828039477,0.8659023189413326,0.5397863177321949,0.21921077770531497,0.31931919745243764,0.6693924250226108,0.3884156113379341,0.4481730748073057,0.5131208135038904,0.3299536943195081,0.22811098423998344,0.5341365135638111,0.17807599919885347,0.30382311023180586,0.33321166594008866,0.49819190537894364,0.5894544518201901,0.11303606634547936,0.41592752146216894,0.6078482469130402,0.2651317985571122,0.3884156113379341,0.17866519794871333,0.3440772762987423,0.6489699607017059
363_3,0.2653084116614467,0.33998373489113803,0.6244253952782474,0.5172869213455654,0.3578776030634019,0.3353070768853686,0.41565279671945726,0.7087225972363855,0.6322327335673339,0.21255226786157114,0.2529871604598083,0.603781766833516,0.776980521170533,0.4996154030886637,0.41831249517447,0.4241382933415565,0.5470557756372272,0.9115904809366975,0.846536763021776,0.5288766590054728,0.2809871990186572,0.3264658927536487,0.2179673930040742,0.4747349913060509,0.3211028988989,0.49390024286551126,0.5810728926487977,0.5201601742765519,0.758821977072845,0.26075773964916016,0.7040854942558848,0.4790365524093434,0.0590949748085606,0.4659640712857939,0.16166612650786394,0.5609335443864691,0.5258255577444098,0.26117181021763247,0.4552878318212461,0.42071926165850637,0.254204317882486,0.4362055445040444,0.33221567008871955,0.5235045433948436,0.5588208232359351,0.4810027017656636,0.8323546589149557,0.2188753929721779,0.9010909351492453,0.6432522480585404,0.2214321916933288,0.33867365800150484,0.7344012023254235,0.4667331828461879,0.5040073822895202,0.5567984811831389,0.33910558629578685,0.25922325788910605,0.5825171706601874,0.21423341514111843,0.32062137037447114,0.3912746387421512,0.48951606428403216,0.6259523147514561,0.243921122702913,0.5347757394620061,0.6791135229711258,0.3374685085269735,0.4667331828461879,0.20842605158924415,0.3789839116255316,0.6924260938396394
363_4,0.2287823880124229,0.29558126245952143,0.5143324430990096,0.39401495871128234,0.2771441059206209,0.33722766312172336,0.42161616366252813,0.6653530950437059,0.5122031050773324,0.21407293775686473,0.22095489695650303,0.564609122198273,0.7158248638210694,0.4608100736351154,0.3372560071929328,0.3055757860552093,0.48530250290568466,0.8417416753930558,0.8404368648539166,0.46844174091307245,0.24103324687981004,0.30139089215410675,0.2101082962610631,0.2842727424439645,0.23572543090560494,0.5379924910160755,0.6082170548266107,0.3979065306437437,0.6476489788595339,0.25036662748320426,0.5932072764757371,0.383265245320101,0.05656641837771775,0.4517692760701117,0.16691302679995035,0.5223972978288075,0.5301233025284386,0.17602025646667396,0.40049967403008635,0.35728784514910594,0.18458944071933836,0.32637357404732853,0.5997161355380689,0.45953122267902724,0.5174307921807297,0.4002965342529815,0.8387213497862542,0.206374577012645,0.8408076782355487,0.35216381454229995,0.2090527798037891,0.3309237098980551,0.6385478925762557,0.45399673019498465,0.5145863759593955,0.6075562654332088,0.3393376234486119,0.2623999125252192,0.6098982556915907,0.23518272042980548,0.3867554919995112,0.3202160369056225,0.48356195087539056,0.6202656737682155,0.20575565812754448,0.394973938815409,0.6806181212148188,0.3109288045438434,0.45399673019498465,0.20004215305617606,0.35118537769663394,0.6627122701794192
363_5,0.21983662826549683,0.30263640582709495,0.5504744499242794,0.4261074607279003,0.27207900945033037,0.3473192872676865,0.4291517236411247,0.7071875297920831,0.5476192573604919,0.22548493141267048,0.23188227290360267,0.6183717086481093,0.7546670186280124,0.47508407828360977,0.3538516503010771,0.325756455542315,0.498016024722713,0.8576078774614495,0.8728698689333768,0.4613586115163172,0.22898681254997794,0.3524309049683365,0.26207197707103336,0.2952166468031303,0.24907693189599012,0.5357492824363548,0.5943031654980757,0.4320502024482177,0.6717805786141133,0.2917736838623314,0.624949046739884,0.4061989652024426,0.06283719428649714,0.477033026301194,0.19007802303741028,0.5549028191445379,0.5588908771585359,0.17698447914619742,0.4330755090825902,0.375005588673036,0.22082032556897924,0.36166407693644037,0.5955800570882065,0.45526775977231015,0.5321027852023024,0.4575693942340052,0.8060841780621928,0.2108508007141427,0.8340538572529832,0.40251761814339815,0.20968140311078579,0.3438204042951418,0.6514220993427934,0.4156490564485714,0.47607080103407295,0.5252635100919995,0.3503062576520091,0.2787703374787337,0.6014136603167503,0.1968225413434438,0.3740605557718891,0.32607916981028884,0.45377144026925176,0.6194140164367257,0.14790369899000733,0.3864360396293487,0.6582742873927989,0.30418213164338925,0.4156490564485714,0.19463984337166101,0.3561550440353626,0.6437750483735216
363_6,0.23156252777089942,0.2857606365530461,0.5124788490362429,0.39638347805839946,0.2621990802050711,0.4125507219632716,0.3872818503168414,0.660350230873884,0.4732657056018277,0.18935360727357278,0.1976284825613531,0.5526220757800404,0.7210336550933303,0.4555046036930901,0.2684983273547622,0.314596464615292,0.46418784298348437,0.7806618856642054,0.8433993189318759,0.45773678896474734,0.2311218352674631,0.2954042387814463,0.18076124041659036,0.27576297446350984,0.22599898587628797,0.499885763818554,0.5398811363900122,0.37507864559901827,0.6280989006928901,0.22828229970806446,0.565457594898433,0.35333634404816316,0.04662137713466136,0.4311535695447964,0.1577501109312784,0.5116917815037655,0.4929652104257201,0.15932555572791685,0.40599749962917697,0.3356235421353172,0.18404673696065466,0.3186095594361508,0.5413975245804632,0.4770340843671993,0.503970314776788,0.4185503335002084,0.8442886190496086,0.21046494765156332,0.8411885192068094,0.4966639590515137,0.20867614062819934,0.34436634326613924,0.6909057245664375,0.45537103503789866,0.4819595087828358,0.5181286372094355,0.36202228503491624,0.3020875553415081,0.6570373735129275,0.19542102374624903,0.37742116234513656,0.4164859934301638,0.46837376125636343,0.6211164302611336,0.27338045396339195,0.39530948191627324,0.6600920051958372,0.32945632993607643,0.45537103503789866,0.25043268129811586,0.3716442340608552,0.687375497086856
363_7,0.24027065053466923,0.2887178101393659,0.5856906191963596,0.42962836870017707,0.2697286755284035,0.3942104854926807,0.5167720305396268,0.6864141733931598,0.5700886817844755,0.20582610601889215,0.23024273917076046,0.6249050169254435,0.8115129213787824,0.534180750600234,0.36647456975433956,0.32192229688225327,0.4980523645385787,0.9482753590947559,0.9669496418679314,0.46876101970335426,0.22999860877146222,0.4014777089257716,0.34711464832516115,0.2760421758817603,0.21022776283582323,0.5384784782519016,0.6567311549767887,0.4754844517819453,0.6815742879948199,0.3747979142839484,0.6785648552889888,0.3713116700482898,0.06942197901135502,0.5431428274621402,0.22549274745065473,0.5719053977285175,0.6196243234604351,0.23351221078789342,0.4803577362766145,0.4225783804939216,0.3088634546615636,0.401258745301116,0.8152188561692589,0.3204774905222836,0.45283977999238173,0.42680996936735494,0.9010876716418841,0.19788337346662865,0.7187904719174165,0.27086866947473887,0.1841632683906038,0.32247295429150497,0.5694132270190999,0.39734697521613793,0.530291108419846,0.5136306571248078,0.2684319734486717,0.20330189691402634,0.6169120574692578,0.11292495078994785,0.2975011731349587,0.3166970830917818,0.3895930997651892,0.5269568294941736,0.3112722949953134,0.3809934083045259,0.5751507374465543,0.2752260593974365,0.39734697521613793,0.17989342701260974,0.3626767164334018,0.6433170386704665
363_8,0.22019042267265038,0.2631276195130095,0.562873447598643,0.42384817734400426,0.25694900589854797,0.37471877829663447,0.4834949768064762,0.6724694486285206,0.5774180470755514,0.20395501115068357,0.2067767084515443,0.6024287075294629,0.772723056104506,0.5176312047751032,0.3545957045656821,0.3088701306117495,0.49223807367456196,0.8772567466813812,0.9252539162764856,0.4672674918984333,0.23383125420192608,0.38593660293077514,0.45211627168347135,0.2558716413316644,0.20220876399440202,0.5132560651086711,0.6161503648122392,0.453151428227493,0.690921703782537,0.37041282252080254,0.6721863023276525,0.35888665580389156,0.06627413014999972,0.48496962940478844,0.23661184158664272,0.5641431375179092,0.5950000977521628,0.19260535406302493,0.4694113498960152,0.41350329140178577,0.2874270750487641,0.4143394463737195,0.8038166589148801,0.3246457963109314,0.4207781301598829,0.4047813152879144,0.903375650849666,0.1828939052935707,0.7304476074067769,0.33585241236786334,0.1819856917913401,0.3305332889398919,0.5627039448806151,0.3316986712798017,0.4687582477633908,0.44531162434387606,0.24806774064230885,0.24193600098580104,0.5547455446624795,0.14934686617320048,0.29407524248733397,0.3294434243849479,0.37227597995514916,0.5443686979907902,0.14869130508019857,0.38623723073675276,0.5541612008445449,0.2646978482213944,0.3316986712798017,0.19020855944548715,0.3633808787716184,0.6091792263725404
363_9,0.20996674821978073,0.28088973409373547,0.5254797707086397,0.40658115207059453,0.24870728494196515,0.369967059025368,0.4773293278582211,0.6827895191945553,0.5195278435016872,0.20912110204585418,0.18976769695070891,0.585893739849608,0.767236788790336,0.5213072187626472,0.32350533905806644,0.3241369964393681,0.4859378378824605,0.9058909990338024,0.9128584207744826,0.45470112424944165,0.242069313250714,0.3733513803832941,0.44023984085265955,0.24769648950335124,0.20046019311885582,0.49625158664762703,0.6031086878566615,0.4515179472140932,0.6480840428727223,0.3167674097647827,0.6173044364609287,0.3341715523393598,0.05759060678913866,0.47179642858253473,0.24186396037289037,0.5648713819285962,0.5556810745296124,0.18901630695951943,0.4448424456308948,0.37631205183702454,0.2447751730501786,0.33962360912721273,0.7334538278298294,0.30016656725762614,0.4139688430513225,0.3488474641603757,0.9107780847215081,0.17826305714271723,0.7320762493491269,0.3667722204190623,0.1881657727449296,0.3264218015865044,0.5786639578479059,0.34141620004623496,0.36530944868475357,0.38314555881033463,0.2817264378328709,0.26550697068973705,0.613963007853677,0.15860375017057132,0.2854325054069996,0.25293677281915017,0.40294375228714374,0.5547726034817866,0.2220021375504464,0.4378031213194997,0.5484518314555771,0.32352230116670055,0.34141620004623496,0.19957553448027415,0.3915938727770033,0.6287830767098113
363_10,0.20433691359651224,0.23847803746214075,0.5388871760377837,0.3397417782069574,0.18959872247170184,0.44235208593884146,0.5304001235840217,0.5948523476599106,0.5168329443663477,0.1782776560314601,0.1904160174887843,0.6083012028030705,0.6963196683968067,0.5331613912474804,0.294277881210791,0.26765028286732395,0.4482753188533376,0.7724113157347232,0.8833144031831534,0.41271312504518776,0.219997352972429,0.3457593513477648,0.37950128398932703,0.18355685943172653,0.142726532226796,0.49909398514543646,0.6535772288641487,0.4484629674817333,0.626306950709339,0.36957858222093964,0.6063176801619069,0.2599675728114953,0.0727882302932778,0.5805749522523025,0.280590248180822,0.5587735506776627,0.6294929180134743,0.22423999023939956,0.5128356450714229,0.3869148410147675,0.3503810455375642,0.4611083817981971,0.9189050191348359,0.2966611081467395,0.39367732657448246,0.3655556427640908,0.8956634965173857,0.202464489186511,0.7028682529030494,0.23806250410888063,0.17182130874131904,0.34428470887640855,0.577508992996835,0.4273914169383498,0.34419926731860573,0.6488814178655012,0.2843192741041589,0.26813032004400983,0.5555348994562125,0.1404163926590406,0.31932708236195295,0.2733925108107177,0.359047583095389,0.5481189559582671,0.23982655963405464,0.36496372156361656,0.5767572694685523,0.38008294033878975,0.4273914169383498,0.22527535188871967,0.3884056767302908,0.5840354985265386
363_11,0.19215715266161926,0.2511197216928721,0.6399392597158954,0.35583143762851277,0.2055797917792332,0.38264767751919515,0.5271269863722785,0.6024802622352889,0.5526728659443172,0.20571071604192534,0.18144496018805012,0.6111741272571938,0.7206921363182135,0.557597410269044,0.31677402943747346,0.2713101869777311,0.45673397201992205,0.7708159808322881,0.8988755345392815,0.42665341184254224,0.24034521835201922,0.42874790880971236,0.34074306226113904,0.19854826862102623,0.14699761818275542,0.48553506347904907,0.6622840838682897,0.48393263691485455,0.625785426653885,0.39352825864358154,0.7397922444543795,0.27418278719259603,0.0751484127387601,0.5745734628680752,0.31655933091799415,0.5941083361734271,0.624038074046948,0.25753620828410484,0.5086494248993404,0.42070971859802186,0.36503069316703474,0.4749992850647023,0.8806899805905738,0.28875498986936254,0.39388011009858154,0.3468442042753149,0.9032621703612014,0.1986628674748373,0.698260423191303,0.27695613299762756,0.18034515003710053,0.34137604352628875,0.5306941878634186,0.38932268095156763,0.371633406500932,0.5079457519977576,0.28163894145636,0.24324868737635152,0.6562822165507315,0.14989654010916764,0.3061887682038441,0.31610912018393245,0.3475262583984583,0.5311635823233058,0.2095207027384134,0.3455306734463235,0.5446199772568399,0.35499058225508606,0.38932268095156763,0.2533609184316857,0.3696584251639732,0.5747575382802532
363_12,0.2130643599411287,0.23556860528640772,0.5586707969763854,0.3958642179361451,0.19907509107091503,0.4218500072425345,0.6154562130104528,0.6271544663238564,0.5443277198842156,0.20447838765169116,0.1941831968118759,0.6302392373883438,0.7443603217442365,0.5666620484012348,0.33906123481091943,0.30826711970369014,0.46730774753521676,0.8244574376919949,0.9542403361935722,0.44740045315857135,0.22204136087037374,0.4103049611827978,0.3873252363373153,0.20532211502500405,0.1576429018702311,0.5095806374471283,0.6357130166520866,0.4955607578018598,0.6416939112680254,0.403675835795107,0.6392669609981084,0.28216023897463494,0.07635644942892697,0.5876590909473676,0.30207930538346706,0.5934963846355902,0.6218980335102822,0.24991338234323668,0.5200712092115085,0.4457898715509897,0.3364751943521299,0.41753838412821215,0.8551031339440602,0.2655260274508746,0.40885514840010234,0.3665050063191818,0.9334987353610265,0.21346988543032275,0.7193471537462321,0.3319205412371584,0.18042869291343167,0.3370598748412374,0.5307495086041464,0.406133017341587,0.40545003954501657,0.4147190878850605,0.2934504883492197,0.27589441269424586,0.6209761539945792,0.1513587177377162,0.34922543030011477,0.30283491402410434,0.39952880474881214,0.5669112309598203,0.1714461369400977,0.38866769653025734,0.596706387336875,0.3235634730940442,0.406133017341587,0.27306778778086876,0.4175605494195309,0.5849694728211849
363_13,0.1989099384032424,0.21984110345531138,0.617333984884912,0.32548192985109103,0.14013364168387077,0.4448071498277224,0.630545762122235,0.555607275827367,0.5524861162980268,0.17788747305919986,0.17432384002958262,0.6033359995439816,0.7116963972975607,0.5755173702561192,0.31775190736481684,0.24935685441477337,0.4336670158860718,0.7050433901868423,1.0,0.4182492971487295,0.22193965353356937,0.39665776994381163,0.4418736740087015,0.16867547719537337,0.11066409410455769,0.481735024422717,0.6517345679842772,0.4770908752716313,0.5625511957240631,0.42545721768409417,0.6402666629856789,0.2217825276208808,0.08388056579688874,0.6620767426670451,0.373725111846287,0.619205838492426,0.6933321830811818,0.28727102714966735,0.5046998646135286,0.45014445243777734,0.44201739783497773,0.4461371628293957,0.9580062693126962,0.23842672953777755,0.3486991811040075,0.36771848186903566,0.9183644616120634,0.18074962839617004,0.6514487671710578,0.16889552119250484,0.16720244812805726,0.34404501193289616,0.4634775982424887,0.38357298470802237,0.39531863921264077,0.5157082417752027,0.24391698519105265,0.3127482305524528,0.5388884641161963,0.14581936864638007,0.305360932614157,0.4235133000020622,0.3088334076480085,0.4960061450541644,0.36023233944830046,0.39247639457952976,0.57360048719413,0.33343428705726774,0.38357298470802237,0.3025642672806725,0.3723720827977328,0.519104158856166
363_14,0.18768432803815274,0.23152754756300759,0.5675958631352866,0.3478157719152263,0.1907094904509728,0.4590228972914787,0.6303387730351047,0.5867082896314021,0.6229590761651536,0.18582637799536525,0.18263114459491012,0.6335438870227862,0.7998374632520489,0.5962668239789969,0.3423202684362696,0.29729513540349983,0.45054133185544043,0.7495973864172933,0.9664412442004439,0.4282982243386237,0.2352407333532605,0.42908368440912736,0.4945622802021482,0.1825784485266375,0.1209631329945069,0.4807547040956397,0.7916569214258834,0.5420310723278069,0.6034693869000166,0.44765737339640854,0.7050182302708757,0.25315890452484335,0.08466535924368701,0.7354370265803587,0.4131054707700056,0.646030963662982,0.7197213201461112,0.32320511053533507,0.5421988469697931,0.46490738966024336,0.5034873522783572,0.465963103714546,0.9999999999999999,0.22744013121127182,0.3475888307980279,0.369354330390277,0.9313018854695132,0.18649223103734092,0.647136880079233,0.19228524277345227,0.16205338491371388,0.3278419356905444,0.4711736912683393,0.4223760895702252,0.3329435508704556,0.4709352491086106,0.2690321409450068,0.2991268348559961,0.6557756324300691,0.1447102000161395,0.30815643451881125,0.399553809391214,0.3161988661238273,0.47770097607886997,0.44115883324260907,0.3726401353180846,0.5374663905560644,0.45146435192103596,0.4223760895702252,0.32506957404935183,0.4295210389415772,0.5248293404043551
363_15,0.20069272125111948,0.24375598379643604,0.6252420277199036,0.35575139800976474,0.17082939320901452,0.43708246061328304,0.6226251541455712,0.5981331915138646,0.607049013355567,0.17312975853274293,0.19392124360153276,0.6435576398151538,0.7561091444741632,0.6271624439208595,0.3553828090623795,0.3169747237422461,0.44767442925639556,0.7475574947625534,0.9603713593519722,0.4454456787739862,0.24091371717299936,0.4698404154534829,0.4989824369467327,0.17872186240973106,0.1324734989960777,0.4742619666935738,0.8087208969512869,0.5268910436956747,0.6177833309671835,0.46802462179098736,0.7262030882112535,0.24780867481814584,0.08459096764420074,0.6896418877624539,0.43813489135991834,0.6333428784190916,0.6780348722431788,0.3090948573326212,0.5591001688275562,0.48364310677869804,0.5188054325483953,0.47468074528410736,0.9561441322533369,0.19558896500126632,0.3752382027992716,0.3483805841640991,1.0,0.241829467057261,0.6456152435082259,0.287099941125736,0.16786851230245178,0.32568393957656555,0.44068128283010355,0.30519732165976465,0.4009772219469391,0.4695627265040859,0.2819519186800464,0.3252756895524921,0.5517686760147203,0.13955257073022742,0.3277485044036744,0.40878095988086927,0.345725615998426,0.48453195301719143,0.33029362664583517,0.3978361189451498,0.549014099088698,0.3476728971095999,0.30519732165976465,0.3120515977999995,0.4074974110941926,0.5227216885454684
293_1,0.09253352462136152,0.17132014839904247,0.5717452175581723,0.5519975633368942,0.43288177304023856,0.42040940678818983,0.5435599508994837,0.5217410547657111,0.772822389733753,0.18702146460843697,0.06815021207660608,0.7015085634841153,0.5133545838465965,0.6318444368127254,0.5411349284779479,0.6649890788179588,0.649841921842267,0.20694952356594148,0.7380527120191611,0.6159025819811625,0.06207538208486281,0.43774623677903,0.36995494063154033,0.4813257216099641,0.46595854983129226,0.41856044694986594,0.6151557092885602,0.5389733558967554,0.7229080969295879,0.3481718711409548,0.5703446174472612,0.6840475205170238,0.7546580642817826,0.5559920869311512,0.323401485605341,0.7932854844782381,0.5949220168983007,0.3886332142674639,0.5228159250444114,0.4328760476545107,0.5883141615571654,0.5388949237000671,0.2517950300627171,0.35330792499963315,0.49851110996868647,0.3437877528636111,0.3711387348040724,0.1752389380673402,0.5329592517058388,0.40804040578399436,0.44578431115377504,0.32397203737521985,0.6655110521913071,0.7437994221427399,0.7093887309373333,0.7201872596298223,0.5036112036756879,0.24869475636937133,0.3873772684969462,0.10376708828632614,0.4051912717837871,0.30591223335556894,0.49523286816236955,0.7373271768940686,0.2859930669331785,0.6006037420900665,0.22267808790331367,0.1535537906759833,0.7437994221427399,0.08172937471439395,0.4606276880474389,0.3964155849308532
293_2,0.07185365631611362,0.15624474924447784,0.48830583657758475,0.4777038621546189,0.34235233403060394,0.37716062483849,0.5067419503098851,0.4830030083560384,0.6557029259994962,0.1408788216037,0.05847020829169729,0.6560718397479782,0.37788373675984777,0.5789105976389506,0.4564150540694727,0.6103773398872081,0.6165926874328279,0.14475953283038018,0.707372998926387,0.5553880649464744,0.052212559526781166,0.3435289296476878,0.3703064040066105,0.41274236257659924,0.41215110765838847,0.3760870615961044,0.5665255286899585,0.45237781123178566,0.6456700493973971,0.2916629534871841,0.48275582762561753,0.6282402557913602,0.7167663797309993,0.460055970399799,0.1967923862870523,0.717448143471011,0.5501856515906904,0.3220882625449091,0.49019986694447104,0.3503105007922469,0.4244017129502471,0.4280667925124843,0.21500598181956446,0.4001201962915695,0.5094337484057088,0.3466218061959613,0.3772864346332034,0.17746592369727987,0.5527132843825822,0.33616689203580497,0.4354657910597788,0.32264894132720523,0.6522459631334742,0.7876329046177682,0.7291934663043061,0.6847369016983215,0.546190965871987,0.26962231499102673,0.40953029230577154,0.10823330475071352,0.4585639494185533,0.34728799326241744,0.5155393435822678,0.8295048616220941,0.359484622670192,0.5411369873258594,0.2903408492045625,0.2512496166562075,0.7876329046177682,0.09577011543747221,0.5276180853307043,0.42741072282868026
293_3,0.07463585171186546,0.14881753543482873,0.47375203151836387,0.4567541478493423,0.31992127509884116,0.36841515039274986,0.48820326812897147,0.4780807965077776,0.6648311343567652,0.12186641303775697,0.05519971924332728,0.6466103336309981,0.3564723463293977,0.5703170370380859,0.40393893676666714,0.5999568253713762,0.6036665198154677,0.1267918032039993,0.798071963677131,0.5545268232143905,0.04901684693779304,0.3374105190442468,0.33105634528409966,0.3621245960475963,0.41134250262898564,0.38094177570724375,0.5457169723226908,0.4281007174617282,0.6317475276789712,0.264822013716427,0.4649968395410501,0.6110200973041924,0.6633814982985113,0.4592519411823108,0.18850382833537616,0.7073644659363296,0.5214257552353114,0.28149879522330545,0.49258925442145163,0.3329780445853763,0.3603978321693839,0.43846259074808275,0.21729825893412733,0.35731750633842796,0.5081963298569414,0.3022786872361951,0.3565051419716346,0.15877934704590463,0.5390512442283484,0.31958048041296616,0.4735646926840184,0.3137907878106815,0.5879418129589465,0.7065126212368528,0.7351095154564059,0.654914996974925,0.5144394073793028,0.1411391190332124,0.41135994231197803,0.1026820032302263,0.4342685907525621,0.32975052914186,0.5595768464682506,0.790710366382454,0.3084709692582317,0.5625238952450791,0.2866213241704656,0.19416992170175418,0.7065126212368528,0.07802274839048357,0.5166374174442875,0.40382570544462243
